source,title,link,published,summary,image_url,image_source,image_is_generic,title_ja
The Guardian (Europe),Hiker reunited with backpack 60 years after he fell into a glacier in Austria,https://www.theguardian.com/world/2026/aug/27/hiker-backpack-reunited-austria-melting-glacier,2026-08-27T14:00:45,"<p>Bag, camera and pipe belonging to 86-year-old are latest relics uncovered as glaciers melt due to global heating</p><p>An 86-year-old mountaineer has been reunited with his backpack and climbing equipment after the kit emerged from a melting glacier in Austria – more than 60 years after he was forced to leave them there.</p><p>Items including an ice axe, camera and a pipe dating from the 1950s or 1960s were discovered on the Sulztalferner glacier in Austria’s Tyrol region, at an altitude of 2,955 metres (9,700ft) above sea level, by a hiker in July.</p> <a href=""https://www.theguardian.com/world/2026/aug/27/hiker-backpack-reunited-austria-melting-glacier"">Continue reading...</a>",https://i.guim.co.uk/img/media/0d342686fa4172bf0be9fd57f7672794f6d7791b/42_89_1885_1508/master/1885.jpg?width=140&quality=85&auto=format&fit=max&s=9cedac6f12c929ecfb19a6d940dd0445,RSS,False,オーストリアの氷河に転落したハイカー、60年ぶりにバックパックと再会
FRANCE 24,Why were so many Indian pilgrims in Tibet during the Himalayan mudslide disaster?,https://www.france24.com/en/why-were-so-many-indian-pilgrims-in-tibet-during-the-himalayan-mudslide-disaster,2026-08-27T13:57:23,"Hundreds of Indian nationals are missing in Nepal and Tibet following a catastrophic Himalayan flood. They include several pilgrims doing the Kailash Mansarovar Yatra pilgrimage to Mount Kailash, a mountain in Tibet that holds sacred significance for Hinduism, Buddhism, Jainism and the Tibetan Bon religion, explains FRANCE 24’s Leela Jacinto.",https://s.france24.com/media/display/1c813854-a21d-11f1-aab6-005056bfb2b6/w:1024/p:16x9/EN-20260827-150538-150926-CS.jpg,RSS,False,ヒマラヤ土砂崩れ災害の際、なぜこれほど多くのインド人巡礼者がチベットにいたのでしょうか？
FRANCE 24,Ghana bars export of unrefined gold,https://www.france24.com/en/video/20260827-ghana-bars-export-of-unrefined-gold,2026-08-27T13:43:37,"Ghana has announced a ban on the exporting of unrefined gold from the country. Africa’s leading gold producer wants to move beyond the role of a supplier of raw minerals and enable the country to capture greater economic value from its gold resources. Our correspondent, Justice Baidoo, has more.",https://s.france24.com/media/display/9a891574-a21c-11f1-a542-005056a97e36/w:1024/p:16x9/EN-20260826-225251-225436-CS.jpg,RSS,False,ガーナの未精製金の延べ棒輸出
FRANCE 24,Tunisia mourns deceased migrants after small boat tragedy,https://www.france24.com/en/video/20260827-tunisia-mourns-deceased-migrants-after-small-boat-tragedy,2026-08-27T13:41:51,Residents of a remote Tunisian city near the Libyan border attended the funeral of eight local youths who died in the Mediterranean. The tragedy took place late last week when a small boat carrying 15 people capsized near the Tunisian coastline.,https://s.france24.com/media/display/f0d459d0-a21b-11f1-80dc-005056a90284/w:1024/p:16x9/EN-20260826-224908-225036-CS.jpg,RSS,False,チュニジア、小型船の悲劇で死亡した移民を追悼
El País,Bolaños reconoce que no hay normalidad en Ceuta y que no tenían datos de la magnitud de la llegada,https://elpais.com/espana/2026-08-27/bolanos-reconoce-que-no-hay-normalidad-en-ceuta-y-que-no-tenian-datos-de-la-magnitud-de-la-llegada.html,2026-08-27T13:41:34,"PP, Vox y los socios del Gobierno arremeten con graves acusaciones contra Marruecos en el Congreso",https://imagenes.elpais.com/resizer/v2/YWLGGXPVAJHVDMPOQTOETFXGFY.jpg?auth=7870cce779c65d10cfb1f65c7cc7015ae2183c0607553ec97c45f96894bbcb5d,RSS,False,ボラーニョスは、セウタには正常性が存在せず、到着の規模に関するデータがなかったことを認識している
FRANCE 24,Alleged underworld kingpin testifies at S. African commission,https://www.france24.com/en/video/20260827-alleged-underworld-kingpin-testifies-at-s-african-commission,2026-08-27T13:39:59,An alleged underworld kingpin wrapped up his testimony at a high profile South African corruption enquiry on Wednesday. Vusimusi “Cat” Matlala returned to the witness stand before the Madlanga Commission looking into allegations including accusations that a suspended deputy police chief took kickbacks from criminals. Eunice Masson has more.,https://s.france24.com/media/display/a63d96f6-a21c-11f1-8344-005056bf30b7/w:1024/p:16x9/capture-6279465326a903def3ecd10-84753021.jpg,RSS,False,裏社会の中心人物とされる人物が南アフリカ委員会で証言
FRANCE 24,Norway holds its breath as King Harald's health deteriorates,https://www.france24.com/en/video/20260827-norway-holds-its-breath-as-king-harald-s-health-deteriorates,2026-08-27T13:33:51,"Norway's King Harald was in a ""very serious"" condition in hospital ​on Thursday, the royal court said, and family members gathered at his bedside. Hundreds of people gathered outside the Royal Palace in central Oslo and many ​lay flowers ‌as they awaited further news of the 89-year-old ⁠king's health.",https://s.france24.com/media/display/78520cb0-a21a-11f1-a4f9-005056a97e36/w:1024/p:16x9/EN-20260827-141140-141333-CS.jpg,RSS,False,ハーラル国王の健康状態悪化にノルウェーが固唾をのむ
El País,El violento secuestro del camionero que perdió media tonelada de cocaína,https://elpais.com/espana/2026-08-27/el-violento-secuestro-del-camionero-que-perdio-media-tonelada-de-cocaina.html,2026-08-27T13:33:50,La Policía libera a un hombre cuando era trasladado por su captor a un paraje de la provincia de Barcelona para presuntamente ejecutarle por la desaparición de un alijo,https://imagenes.elpais.com/resizer/v2/NW52WUMWRRADXP2Y4LV5U7WIGM.JPG?auth=6d47c6d23a0a5dcd41968c99742f58eec3755ad50a9e1b11d836ce6a775979a7,RSS,False,0.5トンのコカインを失ったトラック運転手の暴力的誘拐
Le Monde,Inondations au Népal et au Tibet : « L’origine du drame est un glissement de terrain qui a entraîné avec lui un glacier »,https://www.lemonde.fr/planete/article/2026/08/27/inondations-au-nepal-et-au-tibet-l-origine-du-drame-est-un-glissement-de-terrain-qui-a-entraine-avec-lui-un-glacier_6758468_3244.html,2026-08-27T13:30:07,"Si les volumes de roches et de glace qui se sont décrochés dans l’Himalaya n’ont pas encore été quantifiés, le glaciologue Adrien Gilbert estime déjà, dans un entretien au « Monde », que cette catastrophe est d’une ampleur exceptionnelle.",https://img.lemde.fr/2026/08/27/576/0/6912/3456/644/322/60/0/87d4585_ftp-1-elxkklrc2n5k-5927939-01-06.jpg,RSS,False,ネパールとチベットの洪水：「悲劇の原因は氷河をもたらした地滑りだ」
FRANCE 24,Alleged 9/11 mastermind Khalid Sheikh Mohammed to go on trial in 2028,https://www.france24.com/en/americas/20260827-alleged-9-11-mastermind-khalid-sheikh-mohammed-to-go-on-trial-in-2028,2026-08-27T13:27:28,"A spokesman for the US military court at Guantanamo Bay said Thursday that Khalid Sheikh Mohammed – the alleged mastermind of the September 11, 2001 attacks on the United States – will go on trial before a US military court in June 2028. Mohammed, also known as ""KSM"", was considered one of Osama bin Laden's top lieutenants before he was captured in March 2003.",https://s.france24.com/media/display/0c1d8938-a21b-11f1-b25b-005056bf30b7/w:1024/p:16x9/f2572592d06f0f1ac1c2bfb6ac2d020c3dc3fd5e.jpg,RSS,False,9/11の首謀者とされるハリド・シェイク・モハメッドは2028年に裁判を受ける予定
FRANCE 24,Italy to fine careless pedestrians crossing road while looking at phones,https://www.france24.com/en/video/20260827-italy-to-fine-careless-pedestrians-crossing-road-while-looking-at-phones,2026-08-27T13:25:58,"In Italy, the government has drafted an update to its traffic code to fine pedestrians caught staring at their screens while crossing the road. The measure, set to be approved by mid-October, comes after several court rulings that have held careless pedestrians responsible for accidents.",https://s.france24.com/media/display/29245a5e-a219-11f1-86a5-005056a90284/w:1024/p:16x9/EN-20260827-131528-131704-CS.jpg,RSS,False,イタリア、携帯電話を見ながら道路を横断する不注意な歩行者に罰金を課す
RTBF (ベルギー),Effondrement d’un glacier et coulée de boue dévastatrice au Népal et au Tibet : ce que l’on sait sur les causes,https://www.rtbf.be/article/effondrement-d-un-glacier-et-coulee-de-boue-devastatrice-au-nepal-et-au-tibet-ce-que-l-on-sait-sur-les-causes-11775890,2026-08-27T12:25:08,"La crue gigantesque et dévastatrice survenue mercredi dans le nord du Népal, à la frontière avec la Chine, a causé la...",https://static-content.rtbf.be/article/image/770x433/2/e/8/2532236b5787b882db0e66e40f09bbfd.jpg,RSS,False,ネパールとチベットの氷河崩壊と壊滅的な土砂崩れ：原因について分かっていること
RTBF (ベルギー),GTA 6 : pourquoi tout le monde parle de ce jeu vidéo tant attendu en ce moment ?,https://www.rtbf.be/article/gta-6-pourquoi-tout-le-monde-parle-de-ce-jeu-video-tant-attendu-en-ce-moment-11776038,2026-08-27T12:04:33,"Ce jeudi 27 août 2026, tout le monde parle de ""Grand Theft Auto VI"", prochain épisode de la fameuse série de jeux vidéo...",https://static-content.rtbf.be/article/image/770x433/7/8/f/d09bb8e61c79e6d69d645bf3faa7a82e.jpg,RSS,False,GTA 6: なぜ今、この待望のビデオ ゲームについてみんなが話題にしているのですか?
ECB(欧州中央銀行),Meeting of 22-23 July 2026,https://www.ecb.europa.eu//press/accounts/2026/html/ecb.mg260827~f06c21fd54.en.html,2026-08-27T11:30:00,,https://www.ecb.europa.eu/press/accounts/shared/img/socialmedia/social-default.jpg?1b07e3d68efd7f29f4771d75b50bd667,og:image,True,2026年7月22～23日の会議
El País,Rusia amenaza al Reino Unido y a Francia por ayudar a Ucrania con misiles y drones: “Están jugando con fuego”,https://elpais.com/internacional/2026-08-27/rusia-amenaza-al-reino-unido-y-francia-por-ayudar-a-ucrania-con-misiles-y-drones-estan-jugando-con-fuego.html,2026-08-27T11:16:13,La prensa estadounidense revela que la CIA tiene información de que Rusia se plantea un ataque contra los países bálticos e incluso el uso de armas nucleares,https://imagenes.elpais.com/resizer/v2/YNMKXKKJBRIETLXULCJZNOD4CA.jpg?auth=146d99dee09888d09227df30574ac849acdc4143deca2435bb69f2cf5617818f,RSS,False,ロシア、ミサイルと無人機でウクライナを支援したイギリスとフランスを脅す「彼らは火遊びをしている」
RTBF (ベルギー),Episode orageux en Belgique: à quoi s'attendre dans les prochaines heures ?,https://www.rtbf.be/article/episode-orageux-en-belgique-a-quoi-s-attendre-dans-les-prochaines-heures-11775951,2026-08-27T09:54:39,L’IRM a placé l’ensemble de la Belgique en avertissement jaune “Orage” entre ce jeudi 27 août à 18 h et vendredi...,https://static-content.rtbf.be/article/image/770x433/0/e/8/f85e4d347ce8d1bd3bf6b80e74b3a47a.jpg,RSS,False,ベルギーでの嵐のような出来事: 今後数時間で何が起こるでしょうか?
El País,"Roban el Tesoro de Villena, uno de los hallazgos más importantes de la Edad de Bronce en Europa",https://elpais.com/cultura/2026-08-27/roban-el-tesoro-de-villena-uno-de-los-hallazgos-mas-importantes-de-la-edad-de-bronce-en-europa.html,2026-08-27T09:26:24,"Tras desviar la atención con una alarma en las afueras, los asaltantes entraron en el museo de la ciudad y sustrajeron las 59 piezas prehistóricas en menos de cuatro minutos",https://imagenes.elpais.com/resizer/v2/EUVJYAQREJA3XC44DME4KOSGRY.jpg?auth=48af75ff5c983059f8c29c907be8cea07d2e6d9a77f5fd054c89360e04e47ee7,RSS,False,ヨーロッパの青銅器時代の最も重要な発見物の一つであるビリェナの宝物が盗まれる
European Commission(欧州委員会),Speech by President von der Leyen at the annual conference ‘La Rencontre des Entrepreneurs de France 2026',https://ec.europa.eu/commission/presscorner/detail/en/speech_26_1765,2026-08-27T09:18:14,"European Commission Speech Paris, 27 Aug 2026 President of MEDEF, Patrick Martin,
Executive Vice-President, Stéphane Séjourné,
Ministers,
Members of Parliament,
Business leaders,
Ladies and Gentlemen,
‘Vict...",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,年次会議「La Rencontre des Entrepreneurs de France 2026」におけるフォンデアライエン大統領のスピーチ
European Commission(欧州委員会),Daily News 27 / 08 / 2026,https://ec.europa.eu/commission/presscorner/detail/en/mex_26_1763,2026-08-27T09:00:50,"European Commission Daily news Brussels, 27 Aug 2026 Commission endorses Greece's €4.8 billion Social Climate Plan to support vulnerable households, transport users and micro-enterprises in the clean transition
To...",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,デイリーニュース 2026/08/27
RTBF (ベルギー),Le mouvement de grève a repris dans certaines écoles liégeoises,https://www.rtbf.be/article/le-mouvement-de-greve-a-repris-dans-certaines-ecoles-liegeoises-11775901,2026-08-27T08:02:49,"Sont concernés notamment l'Athénée de Waha, l'Athénée Royal d'Ans, l'Athénée Maurice Destenay, l'I.C.T.I.A. (Institut...",https://static-content.rtbf.be/article/image/770x433/8/d/0/a9b579bf8e3d16d6a6c0f2f4f0c9c84b.jpg,RSS,False,リエージュの一部の学校でストライキ運動が再開
The Guardian (Europe),Ukraine’s drone attacks have left Russia desperately scrambling for oil imports,https://www.theguardian.com/world/2026/aug/27/ukraines-drone-attacks-have-left-russia-desperately-scrambling-for-oil-imports,2026-08-27T08:00:08,"<p>The once world-leading producer of crude oil has plunged into an energy crisis as Kyiv targets its refineries</p><p>A sanctioned shadow fleet tanker carries oil from Nato member Turkey to a Russian Baltic port. A deal is signed for Russian oil to be processed in Kazakhstan. Fuel cargoes arrive from India via Egypt. The Kremlin pressures allies to sell it badly needed fuel.</p><p>The data points may be diverse, but they point to a single inescapable conclusion.</p> <a href=""https://www.theguardian.com/world/2026/aug/27/ukraines-drone-attacks-have-left-russia-desperately-scrambling-for-oil-imports"">Continue reading...</a>",https://i.guim.co.uk/img/media/5fb46813dd8af9bff6f199fd121ecf1bd5afd2f1/1405_139_6654_5323/master/6654.jpg?width=140&quality=85&auto=format&fit=max&s=f7368caec7f052eac0e854ce96318339,RSS,False,ウクライナのドローン攻撃でロシアは石油輸入を必死に争う
El País,"El campeón del mundo que dejó el baloncesto para ser multimillonario: “A ganar dinero se aprende, es como ir en bicicleta”",https://elpais.com/deportes/baloncesto/2026-08-27/el-campeon-del-mundo-que-dejo-el-baloncesto-para-ser-multimillonario-ganar-dinero-se-aprende-es-como-ir-en-bicicleta.html,2026-08-27T06:39:10,"El coruñés Carlos Martínez, oro con la selección española en el Mundial de 3x3 del pasado año, es elegido por la revista Forbes como uno de los grandes talentos del mundo empresarial",https://imagenes.elpais.com/resizer/v2/PK7MNPTZAZERVM75W5FDRUMK3Y.jpg?auth=7c3685f97cd19f26c96d2cbb1ab98ece5124023d2158b54e7b1bc19a39660865,RSS,False,バスケットボールを辞めて大富豪になった世界チャンピオン：「お金を稼ぐことを学ぶのは自転車に乗るようなものです」
The Guardian (Europe),Ghent professors challenged expertise of Jason Arday’s plagiarism accuser,https://www.theguardian.com/uk-news/2026/aug/27/ghent-professors-challenged-expertise-jason-arday-plagiarism-accuser,2026-08-27T05:00:06,"<p>Allegations Nathan Cofnas was unqualified for Ghent role and would cause ‘negative impact’ made to senior leaders months ago</p><p>Nathan Cofnas, the academic who <a href=""https://www.theguardian.com/uk-news/2026/aug/20/academic-who-accused-jason-arday-of-plagiarism-suspended-by-his-university"">accused Jason Arday of plagiarism</a>, has been accused of having “very limited expertise” for his academic role by professors also working at Ghent University, who say he has a “far-right agenda”.</p><p>Cofnas secured a postdoctoral research role “on the future of liberalism” at Belgium’s Ghent University in March. Weeks later, Ghent’s department of philosophy and moral sciences handed a 19-page statement to university officials, setting out why it believed it was “improbable” that Cofnas was the best candidate.</p> <a href=""https://www.theguardian.com/uk-news/2026/aug/27/ghent-professors-challenged-expertise-jason-arday-plagiarism-accuser"">Continue reading...</a>",https://i.guim.co.uk/img/media/e43550ba5e2245323342c27646ca576dbdd814e0/320_0_4571_3657/master/4571.jpg?width=140&quality=85&auto=format&fit=max&s=4356b90882e6adf80cd9b967c51aa3cc,RSS,False,ゲントの教授たちはジェイソン・アーデイの盗作告発者の専門知識に異議を唱えた
RTBF (ベルギー),"""On peut s’attendre à plusieurs cas chez nous"" : le virus du Nil occidental a fait une victime aux Pays-Bas",https://www.rtbf.be/article/on-peut-s-attendre-a-plusieurs-cas-chez-nous-le-virus-du-nil-occidental-a-fait-une-victime-aux-pays-bas-11775716,2026-08-27T04:30:00,Le virus du Nil occidental (VNO) est transmis principalement par les moustiques et infecte aussi bien les animaux que les...,https://static-content.rtbf.be/article/image/770x433/7/1/8/a224a82bc8635e9ff2440d9bbbe3f45e.jpg,RSS,False,「ここでは複数の感染者が予想される」：西ナイルウイルス、オランダで1人の犠牲者を発表
Le Monde,"Traverser le canal de Suez, un défi technique qui se paye en centaines de milliers de dollars",https://www.lemonde.fr/series-d-ete/article/2026/08/27/traverser-le-canal-de-suez-un-defi-technique-qui-se-paye-en-centaines-de-milliers-de-dollars_6757908_3451060.html,2026-08-27T04:00:23,"« Suez, canal historique » (4/6). L’axe reliant la Méditerranée à la mer Rouge est une artère essentielle du commerce mondial. Les navires qui l’empruntent – plus de 25 000 durant l’année 2022-2023, un record ! – doivent respecter une réglementation stricte et s’acquitter de droits de passage qui peuvent avoisiner 1 million de dollars.",https://img.lemde.fr/2026/08/06/310/0/7200/3600/644/322/60/0/9e75322_upload-1-icle4fq1xfea-000-96x22t.jpg,RSS,False,スエズ運河横断、数十万ドルの費用がかかる技術的課題
The Guardian (Europe),The Nazis drove Bauhaus out of town. Now the far right is waging another war against the movement,https://www.theguardian.com/world/2026/aug/27/the-nazis-drove-bauhaus-out-of-town-now-the-far-right-is-waging-another-war-against-the-movement,2026-08-27T04:00:07,"<p>Poll to take place in Saxony-Anhalt, Germany, where Bauhaus blossomed a century ago – and where AfD is promising ‘patriotic culture policy’ if it wins</p><p>The city of Dessau, where the <a href=""https://www.theguardian.com/artanddesign/bauhaus"">Bauhaus</a> design school flourished a century ago, catapulted <a href=""https://www.theguardian.com/world/germany"">Germany</a> into the modern era and revolutionised global design.</p><p>It is also where the Nazis drove the avant garde movement out of town and attempted to crush its utopian principles. A hundred years later, another high-stakes culture war over its legacy is looming.</p> <a href=""https://www.theguardian.com/world/2026/aug/27/the-nazis-drove-bauhaus-out-of-town-now-the-far-right-is-waging-another-war-against-the-movement"">Continue reading...</a>",https://i.guim.co.uk/img/media/d20761f00a06fc702335e815de9879dd2f4ae7e0/802_93_3272_2618/master/3272.jpg?width=140&quality=85&auto=format&fit=max&s=5fd8f7984100b19d3aaf8997d4f01c30,RSS,False,ナチスはバウハウスを町から追い出した。今、極右はこの運動に対して新たな戦争を仕掛けている
The Guardian (Europe),My home state is set to hand a breakthrough to the German far right. It’s a disaster decades in the making | Marcus Böick,https://www.theguardian.com/commentisfree/2026/aug/27/fellow-east-germans-frustrations-afd-state-elections,2026-08-27T04:00:05,"<p>A sense of abandonment could make Saxony-Anhalt the first state government to be solely led by the AfD. But the party’s hollow promises will only make a dire situation worse</p><p>It was in the summer of 2004 that I stopped understanding my own people. I was standing on a sweltering market square in Aschersleben, the town where I was born, picturesquely situated on the northern edge of the Harz mountains. A large crowd of angry people had gathered in front of a stage to protest about the welfare reforms (or, as many saw them, welfare cuts) introduced by the Social Democratic-Green coalition government under chancellor Gerhard Schröder. They chanted “We are the people!”, waved handpainted placards and seemed utterly beside themselves.</p><p>I had gone to secondary school nearby, volunteered at the local hospital and interned at the local newspaper: I knew this place. And yet I found myself bewildered. What, exactly, did these deeply aggrieved people want – standing on a freshly renovated, almost idyllic market square? Weren’t things going reasonably well for them? Where did this burning resentment toward the west come from? Wasn’t the east-west divide supposed to be disappearing by now?</p><p>Marcus Böick is assistant professor in modern German history at the University of Cambridge</p> <a href=""https://www.theguardian.com/commentisfree/2026/aug/27/fellow-east-germans-frustrations-afd-state-elections"">Continue reading...</a>",https://i.guim.co.uk/img/media/513e95a9dcc55695b94eac36ae647f11f2a81199/239_0_2585_2068/master/2585.jpg?width=140&quality=85&auto=format&fit=max&s=b2a9e847a9ac457efacfc5294a1dd88a,RSS,False,私の故郷の州は、ドイツの極右勢力に躍進を手渡すことになっている。それは何十年もかけて起きた災害だ |マーカス・ベイク
El País,La extraña muerte de un matrimonio irlandés en el jacuzzi de una casa de Cullera (Valencia),https://elpais.com/espana/comunidad-valenciana/2026-08-27/la-extrana-muerte-de-un-matrimonio-irlandes-en-el-jacuzzi-de-una-casa-de-cullera-valencia.html,2026-08-27T03:45:01,La Guardia Civil investiga el hallazgo y los responsables del caso se inclinan ahora por un accidente,https://imagenes.elpais.com/resizer/v2/JEDWWAY2MJABTICOJFKX2IWPLY.jpeg?auth=e9fed156bc72c2a9c25abd33fe2c2b09d4e0f6ca0e294d2a8803c10689e72253,RSS,False,クリェラ（バレンシア）の家のジャグジーでアイルランド人夫婦の奇妙な死
El País,Vuelve Erin Brockovich: la explosiva activista que Hollywood convirtió en heroína ahora se enfrenta a Meta y Google,https://elpais.com/smoda/feminismo/2026-08-27/vuelve-erin-brockovich-la-explosiva-activista-que-hollywood-convirtio-en-heroina-ahora-se-enfrenta-a-meta-y-google.html,2026-08-27T03:30:01,"La famosa defensora de la salud y los derechos comunitarios, que ganó una demanda histórica sin formación académica y sin doblegarse a la presión patriarcal, regresa a la actualidad luchando contra la opacidad de los grandes centros de datos para la IA. Y convertida en ejemplar ecofeminista que ha demostrado, además, que el conocimiento lego es tan legítimo como el de científicos y teóricos",https://imagenes.elpais.com/resizer/v2/TGFR7237VVHZTMSJUXESABVY5Q.jpg?auth=190dba3685d52b5f52091f6f5a4af592b4f48925f6f2f8f7d3de23d6d346a24c,RSS,False,エリン・ブロコビッチが帰ってくる：ハリウッドがヒロインに仕立て上げた爆発的活動家が、今度はメタとグーグルと対峙する
European Commission(欧州委員会),"Commission endorses Greece's €4.8 billion Social Climate Plan to support vulnerable households, transport users and micro-enterprises in the clean transition",https://ec.europa.eu/commission/presscorner/detail/en/ip_26_1762,2026-08-26T22:00:00,"European Commission Press release Brussels, 27 Aug 2026 Today, the European Commission adopted Greece's Social Climate Plan. It is the fifth and largest national plan adopted under the Social Climate Fund so far, which will use the revenues from emission allowances to advance the clean transition and support vulnerable consumers and enterprises.",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,委員会は、クリーンな移行において脆弱な世帯、交通利用者、零細企業を支援するギリシャの48億ユーロの社会気候計画を支持
RTBF (ベルギー),"Un jour, une carte : l’Islande, futur 28e membre de l’Union européenne ?",https://www.rtbf.be/article/un-jour-une-carte-l-islande-futur-28e-membre-de-l-union-europeenne-11775466,2026-08-26T16:47:59,"Imaginez qu'en 2028, la carte de l'Union européenne compte un pays de plus. Un 28e membre. Une île. Non... pas le...",https://static-content.rtbf.be/article/image/770x433/7/1/6/c9a7d826d1e48d56725ddd162f0ec946.jpg,RSS,False,ある日、1 つの地図: アイスランド、将来の欧州連合の 28 番目の加盟国?
RTBF (ベルギー),"Images satellites, engin forestier, absence d’interdiction de fauchage : notre enquête éclaire le début de l’incendie des Hautes Fagnes",https://www.rtbf.be/article/images-satellites-engin-forestier-absence-d-interdiction-de-fauchage-notre-enquete-eclaire-le-debut-de-l-incendie-des-hautes-fagnes-11775078,2026-08-26T15:29:54,"Le vendredi 14 août vers 13 heures, des parachutistes aperçoivent des flammes depuis leur avion alors qu’ils...",https://static-content.rtbf.be/article/image/770x433/1/e/5/ad06957220666f5a65116c798311cc16.jpg,RSS,False,衛星画像、林業機械、草刈り禁止の不在: 私たちの調査により、オート・ファーニュ火災の始まりが明らかになりました
RTBF (ベルギー),Le nouveau vaccin contre le zona pourrait devenir le premier vaccin pour protéger le cœur des maladies cardiovasculaires,https://www.rtbf.be/article/le-nouveau-vaccin-contre-le-zona-pourrait-devenir-le-premier-vaccin-pour-proteger-le-c-ur-des-maladies-cardiovasculaires-11775391,2026-08-26T14:07:04,"Pour réaliser cette étude, les chercheurs ont profité d'un changement de vaccin contre le zona, maladie douloureuse et...",https://static-content.rtbf.be/article/image/770x433/d/f/8/642d2d97e9a8d8d8b82d813ccd317ce3.jpg,RSS,False,新しい帯状疱疹ワクチンは心血管疾患から心臓を守る最初のワクチンになる可能性がある
ECB(欧州中央銀行),Piero Cipollone: From vision to delivery: building Europe’s tokenised financial market,https://www.ecb.europa.eu//press/key/date/2026/html/ecb.sp260826~3641116314.en.html,2026-08-26T10:15:00,,https://www.ecb.europa.eu/press/key/shared/img/socialmedia/social-default.jpg?0dbb2de262f4f1fcaeae410be132177a,og:image,True,ピエロ・シポローネ: ビジョンから実現まで: ヨーロッパのトークン化された金融市場の構築
The Guardian (Europe),Americans say they lose weight in Europe – and I think I know why | Arwa Mahdawi,https://www.theguardian.com/commentisfree/2026/aug/26/americans-say-they-lose-weight-in-europe-i-think-i-know-why-arwa-mahdawi,2026-08-26T10:00:41,"<p>Is it because of differences in the flour that’s being consumed? Or something to do with the European approach to getting around?</p><p>It’s not just the mass shootings you have to watch out for in the US, it’s also the <a href=""https://www.theguardian.com/food/2026/aug/11/cyclosporiasis-outbreak-us-salad-lettuce-poisoning"">lettuce</a> – a dodgy bit of iceberg could leave you sick with cyclosporiasis. And then there are the frozen <a href=""https://www.today.com/health/recall/publix-frozen-blueberry-recall-fda-class-i-rcna593566"">blueberries</a>, recently recalled because of a “reasonable probability” they could “cause serious adverse health consequences or even <a href=""https://www.fda.gov/safety/industry-guidance-recalls/recalls-background-and-definitions"">death</a>”. And the alfalfa <a href=""https://www.usatoday.com/story/money/food/2026/08/24/everything-sprouts-alfalfa-sprouts-recall-e-coli-salmonella/91438133007/"">sprouts</a> that may harbour salmonella. And the fruit bars that may be <a href=""https://www.cnn.com/2026/08/18/health/outshine-fruit-bars-recall"">contaminated</a> with glass. I could go on: there’s been a <a href=""https://www.theverge.com/science/983241/food-recalls-bigger-out-of-control"">surge</a> in foodborne illnesses in the US this year and food recalls have been getting a lot of attention.</p><p>Europe obviously isn’t immune to foodborne illnesses either. More than 200 people have become sick in the UK this summer and one person has died because of a <a href=""https://www.theguardian.com/society/2026/aug/18/uk-salmonella-outbreak-poultry-eggs"">salmonella outbreak</a> tied to imported eggs. Still, Europe is <a href=""https://www.statnews.com/2025/07/10/maha-movement-vs-european-food-standards-make-america-healthy-again/"">widely seen</a> as having far more robust regulations and food policies than the US. There’s endless anecdata online from Americans who claim that American bread and pasta makes them feel bloated and sick, but they can eat whatever they want in Europe and feel great.</p> <a href=""https://www.theguardian.com/commentisfree/2026/aug/26/americans-say-they-lose-weight-in-europe-i-think-i-know-why-arwa-mahdawi"">Continue reading...</a>",https://i.guim.co.uk/img/media/3716fa81f9db7cdfdf500dcf53276bd35b8fedda/64_0_4604_3684/master/4604.jpg?width=140&quality=85&auto=format&fit=max&s=7e215ef0dffa02528828253dead740fb,RSS,False,アメリカ人はヨーロッパでは体重が減ると言います – そしてその理由が私には分かるような気がします |アルワ・マダウィ
European Commission(欧州委員会),Daily News 26 / 08 / 2026,https://ec.europa.eu/commission/presscorner/detail/en/mex_26_1761,2026-08-26T09:02:30,"European Commission Daily news Brussels, 26 Aug 2026 Romania receives first €2.5 billion payment under SAFE defence instrument
Today, Romania received its first payment of €2.5 billion under the Security Action fo...",https://ec.europa.eu/commission/presscorner/static/sm_ec_logo_big.jpg,og:image,True,デイリーニュース 2026/08/26
